data_source,split,survey_type,item_id,worker_id,prolific_id,age,ethnicity,gender,race,item_story,item_question,item_answers,item_true_answers,response,correct,true_false
backward_belief_false,0,backward_belief_false,backward_belief_false_02,194,e08b19cf-af16-4740-9a0b-e9ea40a56601,27,non_hispanic,female,white,"Surya is a fisherman in a coastal village in India. Surya plans to go fishing early in the morning to catch fish for his family and to sell at the local market. Surya's fishing net looks strong and ready for another day of fishing. Surya believes that his fishing net is strong and ready to be used. Overnight, a group of mischievous monkeys rummage through the fishing equipment and badly damage Surya's fishing net. Surya takes the fishing net and goes fishing.","Does Surya believe that his fishing net is strong and ready to be used, or that it has been badly damaged?","['Surya believes his fishing net is strong and ready to be used. (Correct Answer)', 'Surya believes his fishing net has been badly damaged.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_02,203,e0bdf042-92bf-4354-8f40-73b5b4abf168,21,hispanic,male,other,"Surya is a fisherman in a coastal village in India. Surya plans to go fishing early in the morning to catch fish for his family and to sell at the local market. Surya's fishing net looks strong and ready for another day of fishing. Surya believes that his fishing net is strong and ready to be used. Overnight, a group of mischievous monkeys rummage through the fishing equipment and badly damage Surya's fishing net. Surya takes the fishing net and goes fishing.","Does Surya believe that his fishing net is strong and ready to be used, or that it has been badly damaged?","['Surya believes his fishing net is strong and ready to be used. (Correct Answer)', 'Surya believes his fishing net has been badly damaged.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_02,183,eda6f239-6149-44f9-bd86-2466387bcb3e,51,non_hispanic,female,white,"Surya is a fisherman in a coastal village in India. Surya plans to go fishing early in the morning to catch fish for his family and to sell at the local market. Surya's fishing net looks strong and ready for another day of fishing. Surya believes that his fishing net is strong and ready to be used. Overnight, a group of mischievous monkeys rummage through the fishing equipment and badly damage Surya's fishing net. Surya takes the fishing net and goes fishing.","Does Surya believe that his fishing net is strong and ready to be used, or that it has been badly damaged?","['Surya believes his fishing net is strong and ready to be used. (Correct Answer)', 'Surya believes his fishing net has been badly damaged.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,184,0a206c29-e865-443d-9bc4-7d9fd5968b75,33,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,186,1072c2ef-aea7-4158-bc5d-7a8f107c4ea8,25,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,189,167d039b-3299-422b-9fd2-15b22293e113,26,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,195,25844c87-9901-40b2-ade0-3d16b415f379,23,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,199,3e7a2ab3-15ef-4d8a-b559-10d62937fb60,31,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,182,42b8071d-efb0-4071-a9be-adda22c57bf8,38,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,180,4ef59234-3a59-4e95-92e3-4e0c0a588af7,27,non_hispanic,female,multiracial,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,197,53bf9b7e-c274-4f17-8089-c3d6295ee46b,38,non_hispanic,male,asian,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,179,56a9cd4c-4a38-4c9f-ad57-d4486775d0b4,24,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,188,91fe2b39-a4b0-4ac4-8494-f347830b5a3b,37,hispanic,male,multiracial,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,202,a0fb8850-a354-4d9f-8c80-7b352a5e5e8f,25,non_hispanic,female,asian,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,191,a824c350-ae5e-4c3b-96de-aeffb89029ca,39,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,187,ae8c2dc9-4ace-4ebf-ba94-f0b249faeef3,26,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",0,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,201,af1bbe96-69e2-44e0-b813-eadf8ac54832,43,non_hispanic,male,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,204,afb8af14-0d10-4ebf-ab61-fc184c498692,29,non_hispanic,female,black,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,185,b1da8c41-0319-4fcd-89af-aec8af971b27,21,non_hispanic,non-binary,black,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,205,dc8182dd-abdf-4ee9-a430-bffb2174c88d,65,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,194,e08b19cf-af16-4740-9a0b-e9ea40a56601,27,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,203,e0bdf042-92bf-4354-8f40-73b5b4abf168,21,hispanic,male,other,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_03,183,eda6f239-6149-44f9-bd86-2466387bcb3e,51,non_hispanic,female,white,"Mei is a professional photographer exploring the countryside of Japan. She wants to capture the perfect shot of Mount Fuji at sunset. Mei sets up her tripod and camera, pointing it toward the mountain, where the clouds are just starting to clear. Mei believes that the clouds around Mount Fuji are clearing up. Suddenly, a thick fog rolls in, completely obscuring the view of the mountain. Mei takes the photograph of Mount Fuji at sunset.",Does Mei believe the clouds around Mount Fuji are clearing up or that it's covered by fog?,"['Mei believes Mount Fuji is covered by fog.', 'Mei believes the clouds around Mount Fuji are clearing up. (Correct Answer)']","[0, 1]",1,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,184,0a206c29-e865-443d-9bc4-7d9fd5968b75,33,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,186,1072c2ef-aea7-4158-bc5d-7a8f107c4ea8,25,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,189,167d039b-3299-422b-9fd2-15b22293e113,26,non_hispanic,female,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,195,25844c87-9901-40b2-ade0-3d16b415f379,23,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",1,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,199,3e7a2ab3-15ef-4d8a-b559-10d62937fb60,31,non_hispanic,female,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,182,42b8071d-efb0-4071-a9be-adda22c57bf8,38,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,180,4ef59234-3a59-4e95-92e3-4e0c0a588af7,27,non_hispanic,female,multiracial,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,197,53bf9b7e-c274-4f17-8089-c3d6295ee46b,38,non_hispanic,male,asian,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",1,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,179,56a9cd4c-4a38-4c9f-ad57-d4486775d0b4,24,non_hispanic,female,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,188,91fe2b39-a4b0-4ac4-8494-f347830b5a3b,37,hispanic,male,multiracial,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",1,0,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,202,a0fb8850-a354-4d9f-8c80-7b352a5e5e8f,25,non_hispanic,female,asian,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,191,a824c350-ae5e-4c3b-96de-aeffb89029ca,39,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,187,ae8c2dc9-4ace-4ebf-ba94-f0b249faeef3,26,non_hispanic,female,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,201,af1bbe96-69e2-44e0-b813-eadf8ac54832,43,non_hispanic,male,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,204,afb8af14-0d10-4ebf-ab61-fc184c498692,29,non_hispanic,female,black,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,185,b1da8c41-0319-4fcd-89af-aec8af971b27,21,non_hispanic,non-binary,black,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
backward_belief_false,0,backward_belief_false,backward_belief_false_04,205,dc8182dd-abdf-4ee9-a430-bffb2174c88d,65,non_hispanic,female,white,"Takeshi is a fisherman in a small Japanese coastal town. Takeshi wants to catch a large number of fish to sell at the market and provide for his family. He notices that the sea is calm and the fish are abundant, making it a perfect day for fishing. Takeshi believes that the sea conditions are ideal for a successful fishing trip. However, a sudden underwater volcanic eruption nearby disrupts the marine life, causing the fish to scatter and flee the area. Takeshi goes out on his boat to catch fish.","Does Takeshi believe that the sea is calm and full of fish, or that the fish have scattered due to the volcanic eruption?","['Takeshi believes that the sea is calm and full of fish. (Correct Answer)', 'Takeshi believes that the fish have scattered due to the volcanic eruption.']","[1, 0]",0,1,False
